,,,,,,,,,,,,,,,,,,
,Park,Unit Code,Park Type,Region,State,Year,Month,Recreation Visits,Non-Recreation Visits,Recreation Hours,Non-Recreation Hours,"Concessioner
Lodging","Concessioner
Camping",Tent Campers,RV Campers,Backcountry Campers,Non-Recreation Overnight Stays,Misc. Overnight Stays
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,2,164,12,157,12,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,3,478,9,410,9,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,4,732,25,840,25,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,5,"2,317",21,"3,784",21,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,6,"3,976",29,"5,472",29,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,7,"5,380",131,"6,644",131,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,8,"3,701",30,"4,816",30,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,9,"3,064",32,"4,188",32,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,10,"1,047",47,"1,909",47,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,11,329,27,534,27,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,12,49,1,47,1,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,1,15,0,8,0,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,2,0,0,0,0,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,3,280,0,140,0,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,4,155,0,78,0,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,5,226,0,"1,071",0,0,0,0,0,40,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,6,"1,949",0,"13,096",0,0,0,0,0,509,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,7,"2,797",0,"94,345",0,0,0,0,0,"3,882",0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,8,"2,980",0,"70,752",0,0,0,0,0,"2,893",0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,9,"1,153",0,"6,244",0,0,0,0,0,237,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,10,36,0,18,0,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,11,0,0,0,0,0,0,0,0,0,0,0
,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,12,0,0,0,0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,1,"40,170",0,"160,682",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,2,"52,068",0,"208,273",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,3,"136,466",0,"545,866",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,4,"116,666",0,"466,666",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,5,"143,522",0,"574,089",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,6,"212,462",0,"849,849",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,7,"634,978",0,"2,539,914",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,8,"241,684",0,"966,738",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,9,"154,380",0,"617,518",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,10,"141,037",0,"564,149",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,11,"90,061",0,"360,244",0,0,0,0,0,0,0,0
,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,12,"52,686",0,"210,746",0,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,1,"1,009",600,"3,390",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,2,"1,478",600,"5,370",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,3,"8,656",600,"26,362",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,4,"13,671",600,"44,828",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,5,"12,940",600,"39,025",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,6,"18,186",600,"54,733",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,7,"21,966",600,"68,383",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,8,"11,392",600,"34,566",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,9,"8,158",600,"24,493",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,10,"5,898",600,"18,396",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,11,"6,216",600,"19,705",600,0,0,0,0,0,0,0
,George Washington Birthplace NM,GEWA,National Monument,Northeast ,VA,2018,12,"1,488",600,"4,590",600,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,1,"1,071",0,"1,393",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,2,"2,695",0,"3,503",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,3,"4,735",0,"6,155",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,4,"4,926",0,"6,404",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,5,"5,396",0,"7,015",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,6,"4,005",0,"5,207",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,7,"5,105",0,"6,636",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,8,"3,111",0,"4,044",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,9,"4,347",0,"5,652",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,10,"5,154",0,"6,701",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,11,"2,969",0,"3,859",0,0,0,0,0,0,0,0
,George Washington Carver NM,GWCA,National Monument,Midwest ,MO,2018,12,897,0,"1,167",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,1,"3,716",0,"5,574",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,2,"5,485",0,"8,228",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,3,"13,050",0,"19,575",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,4,"8,885",0,"13,328",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,5,"8,377",0,"12,566",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,6,"7,292",0,"10,938",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,7,"8,071",0,"12,106",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,8,"5,981",0,"8,972",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,9,"5,981",0,"8,972",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,10,"6,543",0,"9,814",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,11,"4,432",0,"6,648",0,0,0,0,0,0,0,0
,Gila Cliff Dwellings NM,GICL,National Monument,Intermountain ,NM,2018,12,"1,295",0,"1,942",0,0,0,0,0,0,0,0
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,1,173,20,"2,796",20,0,0,0,0,22,55,70
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,2,173,18,"2,796",18,0,0,0,0,22,180,70
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,3,173,8,"2,796",8,0,0,0,0,22,80,70
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,4,445,8,"6,409",8,0,0,0,0,34,80,70
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,5,"111,753",114,"1,372,933",114,462,0,91,0,773,650,853
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,6,"121,804",111,"1,591,593",111,"3,023",0,148,0,"1,007",875,"5,252"
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,7,"130,351",182,"1,749,646",182,"4,572",0,286,0,"1,720",420,"6,254"
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,8,"136,280",98,"1,790,652",98,"4,224",0,234,0,"1,171",740,"4,608"
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,9,"95,962",45,"1,172,488",45,194,0,24,0,907,405,211
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,10,383,22,"5,316",22,0,0,0,0,112,190,70
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,11,245,18,"3,080",18,0,0,0,0,28,170,70
,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,12,173,0,"2,796",0,0,0,0,0,22,0,70
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,1,"12,222",14,"49,913",14,0,0,15,24,18,0,0
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,2,"11,847",24,"48,261",24,0,0,2,18,28,0,0
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,3,"21,758",18,"90,075",18,0,0,40,54,75,0,0
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,4,"28,404",70,"120,797",70,0,0,135,192,72,0,0
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,5,"195,116",375,"1,012,270",375,"2,428",0,"4,465","5,613",358,0,14
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,6,"556,304","2,566","6,611,358","2,566","25,563",0,"22,326","25,605","2,661",0,256
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,7,"905,959","4,962","10,782,812","4,962","36,645",0,"40,664","36,108","11,308",0,474
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,8,"667,688","3,932","8,037,410","3,932","28,850",0,"30,984","24,006","12,371",0,371
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,9,"434,600","1,389","4,885,682","1,389","13,670",0,"11,018","16,479","5,165",0,63
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,10,"91,973",121,"410,361",121,0,0,818,"1,290",252,0,0
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,11,"20,657",36,"85,389",36,0,0,28,108,18,0,0
,Glacier NP,GLAC,National Park,Intermountain ,MT,2018,12,"18,781",25,"77,004",25,0,0,12,69,23,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,1,0,0,0,0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,2,20,0,40,0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,3,30,0,60,0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,4,35,0,70,0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,5,"15,650",0,"31,300",0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,6,"115,690",0,"231,380",0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,7,"133,422",0,"266,844",0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,8,"148,546",0,"297,092",0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,9,"116,360",0,"232,720",0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,10,"60,045",0,"120,090",0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,11,0,0,0,0,0,0,0,0,0,0,0
,Governors Island NM,GOIS,National Monument,Northeast ,NY,2018,12,0,0,0,0,0,0,0,0,0,0,0
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,1,"257,366","2,080","4,008,615","2,080","30,545","1,298",678,298,"9,087",0,0
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,2,"265,949","2,076","4,171,295","2,076","32,734","1,346",875,276,"10,990",0,0
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,3,"503,284","2,370","7,790,266","2,370","56,369","3,062","10,017","4,556","28,524",0,"1,368"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,4,"549,416","2,016","8,567,318","2,016","54,192","2,717","12,800","6,527","37,842",0,"1,889"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,5,"637,703","2,020","10,117,275","2,020","61,218","2,769","19,208","9,224","47,993",0,"3,461"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,6,"673,474","2,312","10,574,820","2,312","74,145","4,190","18,154","8,745","41,230",0,"3,378"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,7,"799,765","1,928","12,666,560","1,928","82,958","5,730","20,181","9,572","35,432",0,"5,752"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,8,"744,826","2,030","11,863,273","2,030","78,666","5,624","18,467","9,068","29,891",0,"5,812"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,9,"615,783","2,074","9,755,867","2,074","64,005","3,626","17,725","9,423","35,513",0,"3,549"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,10,"555,094","1,950","8,765,148","1,950","52,582","3,782","13,845","7,135","28,816",0,"1,964"
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,11,"408,794","1,462","6,421,905","1,462","39,189","2,717","5,515","2,499","21,004",0,774
,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2018,12,"369,041","1,430","5,804,424","1,430","37,379","1,968","1,539",677,"11,468",0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,1,985,0,985,0,0,0,0,0,0,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,2,"1,248",0,"1,248",0,0,0,0,0,0,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,3,"2,418",0,"2,418",0,0,0,0,0,0,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,4,"1,771",0,"1,771",0,0,0,0,0,0,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,5,"6,003",0,"6,003",0,0,0,0,0,6,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,6,"14,338",0,"35,846",0,0,0,0,0,6,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,7,"20,641",0,"51,602",0,0,0,0,0,18,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,8,"26,263",0,"65,658",0,0,0,0,0,10,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,9,"12,128",0,"30,320",0,0,0,0,0,11,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,10,"6,007",0,"6,007",0,0,0,0,0,3,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,11,"1,463",0,"1,463",0,0,0,0,0,0,0,0
,Grand Portage NM,GRPO,National Monument,Midwest ,MN,2018,12,872,0,872,0,0,0,0,0,0,0,0
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,1,"54,298","128,829","173,277","128,829",232,0,0,0,284,0,16
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,2,"47,524","108,886","148,787","108,886",231,46,0,0,25,0,16
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,3,"57,276","131,371","177,863","131,371",46,82,0,0,148,0,33
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,4,"60,541","100,712","187,718","100,712",0,99,0,0,131,0,82
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,5,"296,885","127,668","1,544,136","127,668","6,080","26,269",0,0,998,0,165
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,6,"627,055","176,406","3,608,152","176,406","18,832","65,819",0,0,"3,665",0,248
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,7,"795,725","171,629","4,795,894","171,629","20,707","90,502",0,0,"12,315",0,0
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,8,"692,074","179,798","4,292,143","179,798","21,753","77,506",0,0,"14,378",0,0
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,9,"558,788","146,463","3,214,131","146,463","16,636","55,526",0,0,"6,698",0,0
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,10,"207,534","124,207","752,739","124,207","2,258","4,262",0,0,154,0,0
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,11,"44,651","94,160","134,605","94,160",0,0,0,0,7,0,26
,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2018,12,"48,800","127,744","146,830","127,744",22,0,0,0,0,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,1,"1,767",58,"4,399",58,0,0,0,0,0,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,2,"2,289",58,"7,578",58,0,0,28,56,2,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,3,"15,705",64,"49,246",64,0,0,287,308,0,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,4,"7,318",69,"58,010",69,0,0,686,847,6,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,5,"12,419",85,"158,075",85,0,0,"2,328","2,768",11,0,21
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,6,"19,034",72,"275,272",72,0,0,"5,716","3,434",12,0,88
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,7,"26,568",97,"395,340",97,0,0,"9,524","3,808",82,0,104
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,8,"17,868",59,"254,664",59,0,0,"6,657","2,275",120,0,70
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,9,"34,032",68,"295,956",68,0,0,"5,943","3,462",30,0,61
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,10,"11,162",76,"92,918",76,0,0,"1,046","1,568",15,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,11,"2,506",60,"36,302",60,0,0,525,700,1,0,0
,Great Basin NP,GRBA,National Park,Pacific West ,NV,2018,12,"2,426",50,"8,708",50,0,0,18,122,1,0,0
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,1,"3,551",35,"7,834",35,0,0,0,0,57,0,0
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,2,"5,579",35,"11,986",35,0,0,0,0,66,0,0
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,3,"26,387",35,"56,514",35,0,0,0,0,291,0,0
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,4,"20,899",35,"104,196",35,0,0,"2,000","1,538",261,0,753
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,5,"63,953",45,"459,447",45,0,0,"4,953","3,594","1,018",0,"2,130"
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,6,"77,494",45,"454,161",45,0,0,"5,240","3,277",735,0,"1,275"
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,7,"79,486",45,"456,315",45,0,0,"6,260","2,541",563,0,"1,097"
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,8,"71,774",45,"430,398",45,0,0,"5,686","2,838",682,0,904
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,9,"49,941",45,"347,875",45,0,0,"3,759","3,617",480,0,880
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,10,"29,007",35,"127,308",35,0,0,"1,934","2,260",256,0,605
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,11,"10,430",35,"21,522",35,0,0,0,0,51,0,0
,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2018,12,"4,404",35,"9,001",35,0,0,0,0,15,0,0
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,1,"320,864","700,114","2,194,548","700,114",0,0,520,236,"1,435",0,0
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,2,"399,156","700,097","2,731,348","700,097",0,0,463,358,"1,980",0,0
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,3,"689,235","1,034,400","4,956,620","1,034,400",473,0,"3,283","2,494","12,305",0,14
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,4,"820,657","701,491","6,034,392","701,491","1,242",0,"6,481","5,651","15,035",0,"1,281"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,5,"985,145","497,155","7,389,169","497,155","1,411",0,"15,292","11,205","14,475",0,"1,559"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,6,"1,401,741","657,436","10,727,871","657,436","1,491",0,"35,004","21,580","12,017",0,"4,661"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,7,"1,468,273","1,016,251","11,083,666","1,016,251","1,507",0,"30,714","23,128","8,945",0,"5,242"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,8,"1,195,360","727,496","8,808,343","727,496","1,382",0,"20,026","13,666","6,588",0,"2,653"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,9,"1,369,637","1,054,742","9,839,202","1,054,742","1,263",0,"15,700","10,728","6,725",0,"1,883"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,10,"1,263,665","1,334,690","9,518,065","1,334,690","1,365",0,"22,038","21,574","10,853",0,"2,812"
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,11,"867,110","1,081,022","6,011,800","1,081,022","1,029",0,"1,672","2,439","5,421",0,0
,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2018,12,"640,357","1,039,483","4,362,315","1,039,483",0,0,974,590,"1,814",0,0
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,1,"8,327",0,"25,388",0,0,0,597,422,158,0,42
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,2,"13,443",0,"39,427",0,0,0,560,785,154,0,71
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,3,"12,275",0,"73,669",0,0,0,"1,400","1,098",763,0,328
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,4,"19,718",0,"49,526",0,0,0,"1,035",942,303,0,79
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,5,"16,579",0,"38,622",0,0,0,"1,121",577,355,0,99
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,6,"16,341",0,"41,590",0,0,0,971,270,208,0,178
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,7,"11,514",0,"26,334",0,0,0,867,214,163,0,88
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,8,"13,945",0,"36,148",0,0,0,809,189,169,0,77
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,9,"12,322",0,"28,462",0,0,0,817,408,246,0,53
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,10,"19,438",0,"65,827",0,0,0,"1,198",690,334,0,70
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,11,"21,512",0,"64,717",0,0,0,"1,028",629,509,0,243
,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2018,12,"6,933",0,"17,644",0,0,0,290,213,147,0,62
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,1,519,0,778,0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,2,787,0,"1,180",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,3,"1,798",0,"2,698",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,4,"1,916",0,"2,873",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,5,"3,256",0,"4,883",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,6,"4,498",0,"6,747",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,7,"5,089",0,"7,633",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,8,"3,217",0,"4,825",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,9,"2,659",0,"3,988",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,10,"1,444",0,"2,166",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,11,852,0,"1,278",0,0,0,0,0,0,0,0
,Hagerman Fossil Beds NM,HAFO,National Monument,Pacific West ,ID,2018,12,442,0,662,0,0,0,0,0,0,0,0
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,1,"97,098","2,424","228,121","2,424",0,0,714,0,235,0,396
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,2,"89,499","2,424","215,689","2,424",0,0,754,0,175,0,279
,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,3,"89,853","2,424","217,510","2,424",0,0,721,0,142,0,129
